,cl_node,ref,clause_type,verse_text,cl_text,target_ph,xphrase_function
9554,450732,Joshua 22:3,clause_x,לֹֽא־עֲזַבְתֶּ֣ם אֶת־אֲחֵיכֶ֗ם זֶ֚ה יָמִ֣ים רַבִּ֔ים עַ֖ד הַיֹּ֣ום הַזֶּ֑ה וּשְׁמַרְתֶּ֕ם אֶת־מִשְׁמֶ֕רֶת מִצְוַ֖ת יְהוָ֥ה אֱלֹהֵיכֶֽם׃ ,לֹֽא־עֲזַבְתֶּ֣ם אֶת־אֲחֵיכֶ֗ם זֶ֚ה יָמִ֣ים רַבִּ֔ים עַ֖ד הַיֹּ֣ום הַזֶּ֑ה ,יָמִ֣ים רַבִּ֔ים עַ֖ד הַיֹּ֣ום הַזֶּ֑ה ,Time
9574,450814,Joshua 22:22,clause_x,אֵל֩׀ אֱלֹהִ֨ים׀ יְהוָ֜ה אֵ֣ל׀ אֱלֹהִ֤ים׀ יְהוָה֙ ה֣וּא יֹדֵ֔עַ וְיִשְׂרָאֵ֖ל ה֣וּא יֵדָ֑ע אִם־בְּמֶ֤רֶד וְאִם־בְּמַ֨עַל֙ בַּֽיהוָ֔ה אַל־תֹּושִׁיעֵ֖נוּ הַיֹּ֥ום הַזֶּֽה׃ ,אַל־תֹּושִׁיעֵ֖נוּ הַיֹּ֥ום הַזֶּֽה׃ ,הַיֹּ֥ום הַזֶּֽה׃ ,Time
9704,451343,Judges 3:8,clause_x,וַיִּֽחַר־אַ֤ף יְהוָה֙ בְּיִשְׂרָאֵ֔ל וַֽיִּמְכְּרֵ֗ם בְּיַד֙ כּוּשַׁ֣ן רִשְׁעָתַ֔יִם מֶ֖לֶךְ אֲרַ֣ם נַהֲרָ֑יִם וַיַּעַבְד֧וּ בְנֵֽי־יִשְׂרָאֵ֛ל אֶת־כּוּשַׁ֥ן רִשְׁעָתַ֖יִם שְׁמֹנֶ֥ה שָׁנִֽים׃ ,וַיַּעַבְד֧וּ בְנֵֽי־יִשְׂרָאֵ֛ל אֶת־כּוּשַׁ֥ן רִשְׁעָתַ֖יִם שְׁמֹנֶ֥ה שָׁנִֽים׃ ,שְׁמֹנֶ֥ה שָׁנִֽים׃ ,Time
9729,451439,Judges 3:30,clause_x,וַתִּכָּנַ֤ע מֹואָב֙ בַּיֹּ֣ום הַה֔וּא תַּ֖חַת יַ֣ד יִשְׂרָאֵ֑ל וַתִּשְׁקֹ֥ט הָאָ֖רֶץ שְׁמֹונִ֥ים שָׁנָֽה׃ ס ,וַתִּשְׁקֹ֥ט הָאָ֖רֶץ שְׁמֹונִ֥ים שָׁנָֽה׃ ס ,שְׁמֹונִ֥ים שָׁנָֽה׃ ס ,Time
9815,451863,Judges 6:38,clause_x,וַיְהִי־כֵ֕ן וַיַּשְׁכֵּם֙ מִֽמָּחֳרָ֔ת וַיָּ֖זַר אֶת־הַגִּזָּ֑ה וַיִּ֤מֶץ טַל֙ מִן־הַגִּזָּ֔ה מְלֹ֥וא הַסֵּ֖פֶל מָֽיִם׃ ,וַיַּשְׁכֵּם֙ מִֽמָּחֳרָ֔ת ,מִֽמָּחֳרָ֔ת ,Time
9901,452253,Judges 9:22,clause_x,וַיָּ֧שַׂר אֲבִימֶ֛לֶךְ עַל־יִשְׂרָאֵ֖ל שָׁלֹ֥שׁ שָׁנִֽים׃ ,וַיָּ֧שַׂר אֲבִימֶ֛לֶךְ עַל־יִשְׂרָאֵ֖ל שָׁלֹ֥שׁ שָׁנִֽים׃ ,שָׁלֹ֥שׁ שָׁנִֽים׃ ,Time
10010,452672,Judges 12:3,clause_x,וָֽאֶרְאֶ֞ה כִּֽי־אֵינְךָ֣ מֹושִׁ֗יעַ וָאָשִׂ֨ימָה נַפְשִׁ֤י בְכַפִּי֙ וָֽאֶעְבְּרָה֙ אֶל־בְּנֵ֣י עַמֹּ֔ון וַיִּתְּנֵ֥ם יְהוָ֖ה בְּיָדִ֑י וְלָמָ֞ה עֲלִיתֶ֥ם אֵלַ֛י הַיֹּ֥ום הַזֶּ֖ה לְהִלָּ֥חֶם בִּֽי׃ ,וְלָמָ֞ה עֲלִיתֶ֥ם אֵלַ֛י הַיֹּ֥ום הַזֶּ֖ה ,הַיֹּ֥ום הַזֶּ֖ה ,Time
10015,452699,Judges 12:7,clause_x,וַיִּשְׁפֹּ֥ט יִפְתָּ֛ח אֶת־יִשְׂרָאֵ֖ל שֵׁ֣שׁ שָׁנִ֑ים וַיָּ֗מָת יִפְתָּח֙ הַגִּלְעָדִ֔י וַיִּקָּבֵ֖ר בְּעָרֵ֥י גִלְעָֽד׃ פ ,וַיִּשְׁפֹּ֥ט יִפְתָּ֛ח אֶת־יִשְׂרָאֵ֖ל שֵׁ֣שׁ שָׁנִ֑ים ,שֵׁ֣שׁ שָׁנִ֑ים ,Time
10019,452706,Judges 12:9,clause_x,וַיְהִי־לֹ֞ו שְׁלֹשִׁ֣ים בָּנִ֗ים וּשְׁלֹשִׁ֤ים בָּנֹות֙ שִׁלַּ֣ח הַח֔וּצָה וּשְׁלֹשִׁ֣ים בָּנֹ֔ות הֵבִ֥יא לְבָנָ֖יו מִן־הַח֑וּץ וַיִּשְׁפֹּ֥ט אֶת־יִשְׂרָאֵ֖ל שֶׁ֥בַע שָׁנִֽים׃ ,וַיִּשְׁפֹּ֥ט אֶת־יִשְׂרָאֵ֖ל שֶׁ֥בַע שָׁנִֽים׃ ,שֶׁ֥בַע שָׁנִֽים׃ ,Time
10020,452710,Judges 12:11,clause_x,וַיִּשְׁפֹּ֤ט אַֽחֲרָיו֙ אֶת־יִשְׂרָאֵ֔ל אֵילֹ֖ון הַזְּבֽוּלֹנִ֑י וַיִּשְׁפֹּ֥ט אֶת־יִשְׂרָאֵ֖ל עֶ֥שֶׂר שָׁנִֽים׃ ,וַיִּשְׁפֹּ֥ט אֶת־יִשְׂרָאֵ֖ל עֶ֥שֶׂר שָׁנִֽים׃ ,עֶ֥שֶׂר שָׁנִֽים׃ ,Time
10023,452716,Judges 12:14,clause_x,וַיְהִי־לֹ֞ו אַרְבָּעִ֣ים בָּנִ֗ים וּשְׁלֹשִׁים֙ בְּנֵ֣י בָנִ֔ים רֹכְבִ֖ים עַל־שִׁבְעִ֣ים עֲיָרִ֑ם וַיִּשְׁפֹּ֥ט אֶת־יִשְׂרָאֵ֖ל שְׁמֹנֶ֥ה שָׁנִֽים׃ ,וַיִּשְׁפֹּ֥ט אֶת־יִשְׂרָאֵ֖ל שְׁמֹנֶ֥ה שָׁנִֽים׃ ,שְׁמֹנֶ֥ה שָׁנִֽים׃ ,Time
10027,452722,Judges 13:1,clause_x,וַיֹּסִ֨פוּ֙ בְּנֵ֣י יִשְׂרָאֵ֔ל לַעֲשֹׂ֥ות הָרַ֖ע בְּעֵינֵ֣י יְהוָ֑ה וַיִּתְּנֵ֧ם יְהוָ֛ה בְּיַד־פְּלִשְׁתִּ֖ים אַרְבָּעִ֥ים שָׁנָֽה׃ פ ,וַיִּתְּנֵ֧ם יְהוָ֛ה בְּיַד־פְּלִשְׁתִּ֖ים אַרְבָּעִ֥ים שָׁנָֽה׃ פ ,אַרְבָּעִ֥ים שָׁנָֽה׃ פ ,Time
10034,452758,Judges 13:7,clause_x,וַיֹּ֣אמֶר לִ֔י הִנָּ֥ךְ הָרָ֖ה וְיֹלַ֣דְתְּ בֵּ֑ן וְעַתָּ֞ה אַל־תִּשְׁתִּ֣י׀ יַ֣יִן וְשֵׁכָ֗ר וְאַל־תֹּֽאכְלִי֙ כָּל־טֻמְאָ֔ה כִּֽי־נְזִ֤יר אֱלֹהִים֙ יִהְיֶ֣ה הַנַּ֔עַר מִן־הַבֶּ֖טֶן עַד־יֹ֥ום מֹותֹֽו׃ פ ,כִּֽי־נְזִ֤יר אֱלֹהִים֙ יִהְיֶ֣ה הַנַּ֔עַר מִן־הַבֶּ֖טֶן עַד־יֹ֥ום מֹותֹֽו׃ פ ,מִן־הַבֶּ֖טֶן עַד־יֹ֥ום מֹותֹֽו׃ פ ,Time
10062,452875,Judges 14:8,clause_x,וַיָּ֤שָׁב מִיָּמִים֙ לְקַחְתָּ֔הּ וַיָּ֣סַר לִרְאֹ֔ות אֵ֖ת מַפֶּ֣לֶת הָאַרְיֵ֑ה וְהִנֵּ֨ה עֲדַ֧ת דְּבֹורִ֛ים בִּגְוִיַּ֥ת הָאַרְיֵ֖ה וּדְבָֽשׁ׃ ,וַיָּ֤שָׁב מִיָּמִים֙ ,מִיָּמִים֙ ,Time
10067,452897,Judges 14:12,clause_x,וַיֹּ֤אמֶר לָהֶם֙ שִׁמְשֹׁ֔ון אָחֽוּדָה־נָּ֥א לָכֶ֖ם חִידָ֑ה אִם־הַגֵּ֣ד תַּגִּידוּ֩ אֹותָ֨הּ לִ֜י שִׁבְעַ֨ת יְמֵ֤י הַמִּשְׁתֶּה֙ וּמְצָאתֶ֔ם וְנָתַתִּ֤י לָכֶם֙ שְׁלֹשִׁ֣ים סְדִינִ֔ים וּשְׁלֹשִׁ֖ים חֲלִפֹ֥ת בְּגָדִֽים׃ ,אִם־הַגֵּ֣ד תַּגִּידוּ֩ אֹותָ֨הּ לִ֜י שִׁבְעַ֨ת יְמֵ֤י הַמִּשְׁתֶּה֙ ,שִׁבְעַ֨ת יְמֵ֤י הַמִּשְׁתֶּה֙ ,Time
10071,452928,Judges 14:17,clause_x,וַתֵּ֤בְךְּ עָלָיו֙ שִׁבְעַ֣ת הַיָּמִ֔ים אֲשֶׁר־הָיָ֥ה לָהֶ֖ם הַמִּשְׁתֶּ֑ה וַיְהִ֣י׀ בַּיֹּ֣ום הַשְּׁבִיעִ֗י וַיַּגֶּד־לָהּ֙ כִּ֣י הֱצִיקַ֔תְהוּ וַתַּגֵּ֥ד הַחִידָ֖ה לִבְנֵ֥י עַמָּֽהּ׃ ,וַתֵּ֤בְךְּ עָלָיו֙ שִׁבְעַ֣ת הַיָּמִ֔ים ,שִׁבְעַ֣ת הַיָּמִ֔ים ,Time
10128,453147,Judges 16:16,clause_x,וַ֠יְהִי כִּֽי־הֵצִ֨יקָה לֹּ֧ו בִדְבָרֶ֛יהָ כָּל־הַיָּמִ֖ים וַתְּאַֽלֲצֵ֑הוּ וַתִּקְצַ֥ר נַפְשֹׁ֖ו לָמֽוּת׃ ,כִּֽי־הֵצִ֨יקָה לֹּ֧ו בִדְבָרֶ֛יהָ כָּל־הַיָּמִ֖ים ,כָּל־הַיָּמִ֖ים ,Time
10201,453482,Judges 19:4,clause_x,וַיֶּחֱזַק־בֹּ֤ו חֹֽתְנֹו֙ אֲבִ֣י הַֽנַּעֲרָ֔ה וַיֵּ֥שֶׁב אִתֹּ֖ו שְׁלֹ֣שֶׁת יָמִ֑ים וַיֹּאכְלוּ֙ וַיִּשְׁתּ֔וּ וַיָּלִ֖ינוּ שָֽׁם׃ ,וַיֵּ֥שֶׁב אִתֹּ֖ו שְׁלֹ֣שֶׁת יָמִ֑ים ,שְׁלֹ֣שֶׁת יָמִ֑ים ,Time
10232,453609,Judges 19:25,clause_x,וְלֹֽא־אָב֤וּ הָאֲנָשִׁים֙ לִשְׁמֹ֣עַֽ לֹ֔ו וַיַּחֲזֵ֤ק הָאִישׁ֙ בְּפִ֣ילַגְשֹׁ֔ו וַיֹּצֵ֥א אֲלֵיהֶ֖ם הַח֑וּץ וַיֵּדְע֣וּ אֹ֠ותָהּ וַיִּֽתְעַלְּלוּ־בָ֤הּ כָּל־הַלַּ֨יְלָה֙ עַד־הַבֹּ֔קֶר וַֽיְשַׁלְּח֖וּהָ כַּעֲלֹ֥ות הַשָּֽׁחַר׃ ,וַיִּֽתְעַלְּלוּ־בָ֤הּ כָּל־הַלַּ֨יְלָה֙ עַד־הַבֹּ֔קֶר ,כָּל־הַלַּ֨יְלָה֙ עַד־הַבֹּ֔קֶר ,Time
10263,453728,Judges 20:23,clause_x,וַיַּעֲל֣וּ בְנֵֽי־יִשְׂרָאֵ֗ל וַיִּבְכּ֣וּ לִפְנֵֽי־יְהוָה֮ עַד־הָעֶרֶב֒ וַיִּשְׁאֲל֤וּ בַֽיהוָה֙ לֵאמֹ֔ר הַאֹוסִ֗יף לָגֶ֨שֶׁת֙ לַמִּלְחָמָ֔ה עִם־בְּנֵ֥י בִנְיָמִ֖ן אָחִ֑י וַיֹּ֥אמֶר יְהוָ֖ה עֲל֥וּ אֵלָֽיו׃ פ ,וַיִּבְכּ֣וּ לִפְנֵֽי־יְהוָה֮ עַד־הָעֶרֶב֒ ,עַד־הָעֶרֶב֒ ,Time
10324,453988,1_Samuel 1:11,clause_x,וַתִּדֹּ֨ר נֶ֜דֶר וַתֹּאמַ֗ר יְהוָ֨ה צְבָאֹ֜ות אִם־רָאֹ֥ה תִרְאֶ֣ה׀ בָּעֳנִ֣י אֲמָתֶ֗ךָ וּזְכַרְתַּ֨נִי֙ וְלֹֽא־תִשְׁכַּ֣ח אֶת־אֲמָתֶ֔ךָ וְנָתַתָּ֥ה לַאֲמָתְךָ֖ זֶ֣רַע אֲנָשִׁ֑ים וּנְתַתִּ֤יו לַֽיהוָה֙ כָּל־יְמֵ֣י חַיָּ֔יו וּמֹורָ֖ה לֹא־יַעֲלֶ֥ה עַל־רֹאשֹֽׁו׃ ,וּנְתַתִּ֤יו לַֽיהוָה֙ כָּל־יְמֵ֣י חַיָּ֔יו ,כָּל־יְמֵ֣י חַיָּ֔יו ,Time
10381,454309,1_Samuel 3:14,clause_x,וְלָכֵ֥ן נִשְׁבַּ֖עְתִּי לְבֵ֣ית עֵלִ֑י אִֽם־יִתְכַּפֵּ֞ר עֲוֹ֧ן בֵּית־עֵלִ֛י בְּזֶ֥בַח וּבְמִנְחָ֖ה עַד־עֹולָֽם׃ ,אִֽם־יִתְכַּפֵּ֞ר עֲוֹ֧ן בֵּית־עֵלִ֛י בְּזֶ֥בַח וּבְמִנְחָ֖ה עַד־עֹולָֽם׃ ,עַד־עֹולָֽם׃ ,Time
10400,454375,1_Samuel 4:7,clause_x,וַיִּֽרְאוּ֙ הַפְּלִשְׁתִּ֔ים כִּ֣י אָמְר֔וּ בָּ֥א אֱלֹהִ֖ים אֶל־הַֽמַּחֲנֶ֑ה וַיֹּאמְרוּ֙ אֹ֣וי לָ֔נוּ כִּ֣י לֹ֥א הָיְתָ֛ה כָּזֹ֖את אֶתְמֹ֥ול שִׁלְשֹֽׁם׃ ,כִּ֣י לֹ֥א הָיְתָ֛ה כָּזֹ֖את אֶתְמֹ֥ול שִׁלְשֹֽׁם׃ ,אֶתְמֹ֥ול שִׁלְשֹֽׁם׃ ,Time
10416,454467,1_Samuel 5:3,clause_x,וַיַּשְׁכִּ֤מוּ אַשְׁדֹּודִים֙ מִֽמָּחֳרָ֔ת וְהִנֵּ֣ה דָגֹ֗ון נֹפֵ֤ל לְפָנָיו֙ אַ֔רְצָה לִפְנֵ֖י אֲרֹ֣ון יְהוָ֑ה וַיִּקְחוּ֙ אֶת־דָּגֹ֔ון וַיָּשִׁ֥בוּ אֹתֹ֖ו לִמְקֹומֹֽו׃ ,וַיַּשְׁכִּ֤מוּ אַשְׁדֹּודִים֙ מִֽמָּחֳרָ֔ת ,מִֽמָּחֳרָ֔ת ,Time
10468,454684,1_Samuel 7:15,clause_x,וַיִּשְׁפֹּ֤ט שְׁמוּאֵל֙ אֶת־יִשְׂרָאֵ֔ל כֹּ֖ל יְמֵ֥י חַיָּֽיו׃ ,וַיִּשְׁפֹּ֤ט שְׁמוּאֵל֙ אֶת־יִשְׂרָאֵ֔ל כֹּ֖ל יְמֵ֥י חַיָּֽיו׃ ,כֹּ֖ל יְמֵ֥י חַיָּֽיו׃ ,Time
10469,454685,1_Samuel 7:16,clause_x,וְהָלַ֗ךְ מִדֵּ֤י שָׁנָה֙ בְּשָׁנָ֔ה וְסָבַב֙ בֵּֽית־אֵ֔ל וְהַגִּלְגָּ֖ל וְהַמִּצְפָּ֑ה וְשָׁפַט֙ אֶת־יִשְׂרָאֵ֔ל אֵ֥ת כָּל־הַמְּקֹומֹ֖ות הָאֵֽלֶּה׃ ,וְהָלַ֗ךְ מִדֵּ֤י שָׁנָה֙ בְּשָׁנָ֔ה ,מִדֵּ֤י שָׁנָה֙ בְּשָׁנָ֔ה ,Time
10475,454721,1_Samuel 8:8,clause_x,כְּכָֽל־הַמַּעֲשִׂ֣ים אֲשֶׁר־עָשׂ֗וּ מִיֹּום֩ הַעֲלֹתִ֨י אֹתָ֤ם מִמִּצְרַ֨יִם֙ וְעַד־הַיֹּ֣ום הַזֶּ֔ה וַיַּ֣עַזְבֻ֔נִי וַיַּעַבְד֖וּ אֱלֹהִ֣ים אֲחֵרִ֑ים כֵּ֛ן הֵ֥מָּה עֹשִׂ֖ים גַּם־לָֽךְ׃ ,אֲשֶׁר־עָשׂ֗וּ מִיֹּום֩ ,מִיֹּום֩ ,Time
10643,455482,1_Samuel 14:24,clause_x,וְאִֽישׁ־יִשְׂרָאֵ֥ל נִגַּ֖שׂ בַּיֹּ֣ום הַה֑וּא וַיֹּאֶל֩ שָׁא֨וּל אֶת־הָעָ֜ם לֵאמֹ֗ר אָר֣וּר הָ֠אִישׁ אֲשֶׁר־יֹ֨אכַל לֶ֜חֶם עַד־הָעֶ֗רֶב וְנִקַּמְתִּי֙ מֵאֹ֣יְבַ֔י וְלֹֽא טָעַ֥ם כָּל־הָעָ֖ם לָֽחֶם׃ ס ,אֲשֶׁר־יֹ֨אכַל לֶ֜חֶם עַד־הָעֶ֗רֶב ,עַד־הָעֶ֗רֶב ,Time
10652,455503,1_Samuel 14:28,clause_x,וַיַּעַן֩ אִ֨ישׁ מֵֽהָעָ֜ם וַיֹּ֗אמֶר הַשְׁבֵּעַ֩ הִשְׁבִּ֨יעַ אָבִ֤יךָ אֶת־הָעָם֙ לֵאמֹ֔ר אָר֥וּר הָאִ֛ישׁ אֲשֶׁר־יֹ֥אכַל לֶ֖חֶם הַיֹּ֑ום וַיָּ֖עַף הָעָֽם׃ ,אֲשֶׁר־יֹ֥אכַל לֶ֖חֶם הַיֹּ֑ום ,הַיֹּ֑ום ,Time
10678,455669,1_Samuel 15:11,clause_x,נִחַ֗מְתִּי כִּֽי־הִמְלַ֤כְתִּי אֶת־שָׁאוּל֙ לְמֶ֔לֶךְ כִּֽי־שָׁב֙ מֵאַֽחֲרַ֔י וְאֶת־דְּבָרַ֖י לֹ֣א הֵקִ֑ים וַיִּ֨חַר֙ לִשְׁמוּאֵ֔ל וַיִּזְעַ֥ק אֶל־יְהוָ֖ה כָּל־הַלָּֽיְלָה׃ ,וַיִּזְעַ֥ק אֶל־יְהוָ֖ה כָּל־הַלָּֽיְלָה׃ ,כָּל־הַלָּֽיְלָה׃ ,Time
10860,456524,1_Samuel 20:12,clause_x,וַיֹּ֨אמֶר יְהֹונָתָ֜ן אֶל־דָּוִ֗ד יְהוָ֞ה אֱלֹהֵ֤י יִשְׂרָאֵל֙ כִּֽי־אֶחְקֹ֣ר אֶת־אָבִ֗י כָּעֵ֤ת׀ מָחָר֙ הַשְּׁלִשִׁ֔ית וְהִנֵּה־טֹ֖וב אֶל־דָּוִ֑ד וְלֹֽא־אָז֙ אֶשְׁלַ֣ח אֵלֶ֔יךָ וְגָלִ֖יתִי אֶת־אָזְנֶֽךָ׃ ,כִּֽי־אֶחְקֹ֣ר אֶת־אָבִ֗י כָּעֵ֤ת׀ מָחָר֙ הַשְּׁלִשִׁ֔ית ,כָּעֵ֤ת׀ מָחָר֙ הַשְּׁלִשִׁ֔ית ,Time
10917,456765,1_Samuel 22:4,clause_x,וַיַּנְחֵ֕ם אֶת־פְּנֵ֖י מֶ֣לֶךְ מֹואָ֑ב וַיֵּשְׁב֣וּ עִמֹּ֔ו כָּל־יְמֵ֥י הֱיֹות־דָּוִ֖ד בַּמְּצוּדָֽה׃ ס ,וַיֵּשְׁב֣וּ עִמֹּ֔ו כָּל־יְמֵ֥י ,כָּל־יְמֵ֥י ,Time
10954,456933,1_Samuel 23:14,clause_x,וַיֵּ֨שֶׁב דָּוִ֤ד בַּמִּדְבָּר֙ בַּמְּצָדֹ֔ות וַיֵּ֥שֶׁב בָּהָ֖ר בְּמִדְבַּר־זִ֑יף וַיְבַקְשֵׁ֤הוּ שָׁאוּל֙ כָּל־הַיָּמִ֔ים וְלֹֽא־נְתָנֹ֥ו אֱלֹהִ֖ים בְּיָדֹֽו׃ ,וַיְבַקְשֵׁ֤הוּ שָׁאוּל֙ כָּל־הַיָּמִ֔ים ,כָּל־הַיָּמִ֔ים ,Time
11025,457292,1_Samuel 25:32,clause_x,וַיֹּ֥אמֶר דָּוִ֖ד לַאֲבִיגַ֑ל בָּר֤וּךְ יְהוָה֙ אֱלֹהֵ֣י יִשְׂרָאֵ֔ל אֲשֶׁ֧ר שְׁלָחֵ֛ךְ הַיֹּ֥ום הַזֶּ֖ה לִקְרָאתִֽי׃ ,אֲשֶׁ֧ר שְׁלָחֵ֛ךְ הַיֹּ֥ום הַזֶּ֖ה ,הַיֹּ֥ום הַזֶּ֖ה ,Time
11026,457296,1_Samuel 25:33,clause_x,וּבָר֥וּךְ טַעְמֵ֖ךְ וּבְרוּכָ֣ה אָ֑תְּ אֲשֶׁ֨ר כְּלִתִ֜נִי הַיֹּ֤ום הַזֶּה֙ מִבֹּ֣וא בְדָמִ֔ים וְהֹשֵׁ֥עַ יָדִ֖י לִֽי׃ ,אֲשֶׁ֨ר כְּלִתִ֜נִי הַיֹּ֤ום הַזֶּה֙ ,הַיֹּ֤ום הַזֶּה֙ ,Time
11151,457947,1_Samuel 31:12,clause_x,וַיָּק֜וּמוּ כָּל־אִ֣ישׁ חַיִל֮ וַיֵּלְכ֣וּ כָל־הַלַּיְלָה֒ וַיִּקְח֞וּ אֶת־גְּוִיַּ֣ת שָׁא֗וּל וְאֵת֙ גְּוִיֹּ֣ת בָּנָ֔יו מֵחֹומַ֖ת בֵּ֣ית שָׁ֑ן וַיָּבֹ֣אוּ יָבֵ֔שָׁה וַיִּשְׂרְפ֥וּ אֹתָ֖ם שָֽׁם׃ ,וַיֵּלְכ֣וּ כָל־הַלַּיְלָה֒ ,כָל־הַלַּיְלָה֒ ,Time
11155,457953,1_Samuel 31:13,clause_x,וַיִּקְחוּ֙ אֶת־עַצְמֹ֣תֵיהֶ֔ם וַיִּקְבְּר֥וּ תַֽחַת־הָאֶ֖שֶׁל בְּיָבֵ֑שָׁה וַיָּצֻ֖מוּ שִׁבְעַ֥ת יָמִֽים׃ פ ,וַיָּצֻ֖מוּ שִׁבְעַ֥ת יָמִֽים׃ פ ,שִׁבְעַ֥ת יָמִֽים׃ פ ,Time
11197,458237,2_Samuel 3:8,clause_x,וַיִּחַר֩ לְאַבְנֵ֨ר מְאֹ֜ד עַל־דִּבְרֵ֣י אִֽישׁ־בֹּ֗שֶׁת וַיֹּ֨אמֶר֙ הֲרֹ֨אשׁ כֶּ֥לֶב אָנֹ֘כִי֮ אֲשֶׁ֣ר לִֽיהוּדָה֒ הַיֹּ֨ום אֶֽעֱשֶׂה־חֶ֜סֶד עִם־בֵּ֣ית׀ שָׁא֣וּל אָבִ֗יךָ אֶל־אֶחָיו֙ וְאֶל־מֵ֣רֵעֵ֔הוּ וְלֹ֥א הִמְצִיתִ֖ךָ בְּיַד־דָּוִ֑ד וַתִּפְקֹ֥ד עָלַ֛י עֲוֹ֥ן הָאִשָּׁ֖ה הַיֹּֽום׃ ,וַתִּפְקֹ֥ד עָלַ֛י עֲוֹ֥ן הָאִשָּׁ֖ה הַיֹּֽום׃ ,הַיֹּֽום׃ ,Time
11284,458621,2_Samuel 6:23,clause_x,וּלְמִיכַל֙ בַּת־שָׁא֔וּל לֹֽא־הָ֥יָה לָ֖הּ יָ֑לֶד עַ֖ד יֹ֥ום מֹותָֽהּ׃ פ ,לֹֽא־הָ֥יָה לָ֖הּ יָ֑לֶד עַ֖ד יֹ֥ום מֹותָֽהּ׃ פ ,עַ֖ד יֹ֥ום מֹותָֽהּ׃ פ ,Time
11311,458721,2_Samuel 7:24,clause_x,וַתְּכֹ֣ונֵֽן לְ֠ךָ אֶת־עַמְּךָ֙ יִשְׂרָאֵ֧ל׀ לְךָ֛ לְעָ֖ם עַד־עֹולָ֑ם וְאַתָּ֣ה יְהוָ֔ה הָיִ֥יתָ לָהֶ֖ם לֵאלֹהִֽים׃ ס ,וַתְּכֹ֣ונֵֽן לְ֠ךָ אֶת־עַמְּךָ֙ יִשְׂרָאֵ֧ל׀ לְךָ֛ לְעָ֖ם עַד־עֹולָ֑ם ,עַד־עֹולָ֑ם ,Time
11312,458730,2_Samuel 7:26,clause_x,וְיִגְדַּ֨ל שִׁמְךָ֤ עַד־עֹולָם֙ לֵאמֹ֔ר יְהוָ֣ה צְבָאֹ֔ות אֱלֹהִ֖ים עַל־יִשְׂרָאֵ֑ל וּבֵית֙ עַבְדְּךָ֣ דָוִ֔ד יִהְיֶ֥ה נָכֹ֖ון לְפָנֶֽיךָ׃ ,וְיִגְדַּ֨ל שִׁמְךָ֤ עַד־עֹולָם֙ ,עַד־עֹולָם֙ ,Time
11489,459469,2_Samuel 13:37,clause_x,וְאַבְשָׁלֹ֣ום בָּרַ֔ח וַיֵּ֛לֶךְ אֶל־תַּלְמַ֥י בֶּן־עַמִּיה֖וּד מֶ֣לֶךְ גְּשׁ֑וּר וַיִּתְאַבֵּ֥ל עַל־בְּנֹ֖ו כָּל־הַיָּמִֽים׃ ,וַיִּתְאַבֵּ֥ל עַל־בְּנֹ֖ו כָּל־הַיָּמִֽים׃ ,כָּל־הַיָּמִֽים׃ ,Time
11579,459915,2_Samuel 16:12,clause_x,אוּלַ֛י יִרְאֶ֥ה יְהוָ֖ה בְּעֵינִ֑י וְהֵשִׁ֨יב יְהוָ֥ה לִי֙ טֹובָ֔ה תַּ֥חַת קִלְלָתֹ֖ו הַיֹּ֥ום הַזֶּֽה׃ ,וְהֵשִׁ֨יב יְהוָ֥ה לִי֙ טֹובָ֔ה תַּ֥חַת קִלְלָתֹ֖ו הַיֹּ֥ום הַזֶּֽה׃ ,הַיֹּ֥ום הַזֶּֽה׃ ,Time
11685,460317,2_Samuel 19:7,clause_x,לְאַֽהֲבָה֙ אֶת־שֹׂ֣נְאֶ֔יךָ וְלִשְׂנֹ֖א אֶת־אֹהֲבֶ֑יךָ כִּ֣י׀ הִגַּ֣דְתָּ הַיֹּ֗ום כִּ֣י אֵ֤ין לְךָ֙ שָׂרִ֣ים וַעֲבָדִ֔ים כִּ֣י׀ יָדַ֣עְתִּי הַיֹּ֗ום כִּ֠י ל֣וּ אַבְשָׁלֹ֥ום חַי֙ וְכֻלָּ֤נוּ הַיֹּום֙ מֵתִ֔ים כִּי־אָ֖ז יָשָׁ֥ר בְּעֵינֶֽיךָ׃ ,כִּ֣י׀ הִגַּ֣דְתָּ הַיֹּ֗ום ,הַיֹּ֗ום ,Time
11686,460319,2_Samuel 19:7,clause_x,לְאַֽהֲבָה֙ אֶת־שֹׂ֣נְאֶ֔יךָ וְלִשְׂנֹ֖א אֶת־אֹהֲבֶ֑יךָ כִּ֣י׀ הִגַּ֣דְתָּ הַיֹּ֗ום כִּ֣י אֵ֤ין לְךָ֙ שָׂרִ֣ים וַעֲבָדִ֔ים כִּ֣י׀ יָדַ֣עְתִּי הַיֹּ֗ום כִּ֠י ל֣וּ אַבְשָׁלֹ֥ום חַי֙ וְכֻלָּ֤נוּ הַיֹּום֙ מֵתִ֔ים כִּי־אָ֖ז יָשָׁ֥ר בְּעֵינֶֽיךָ׃ ,כִּ֣י׀ יָדַ֣עְתִּי הַיֹּ֗ום ,הַיֹּ֗ום ,Time
